relerr,RequestedTol,bp_0,bp_1,bp_2,bp_3,bp_4,maxvalue,minvalue,avgvalue,maxerror
9.00E-06,52560,28,29,22,19,14,106449190,-106449190,0.009291,6392
8.00E-06,46720,28,29,25,22,14,106449190,-106449190,0.009291,6521.5
7.00E-06,40880,28,29,25,22,15,106449190,-106449190,0.009291,3032.875
6.00E-06,35040,28,29,25,22,15,106449190,-106449190,0.009291,3032.875
5.00E-06,29200,28,29,25,22,15,106449190,-106449190,0.009291,3032.875
4.00E-06,23360,28,29,26,23,15,106449190,-106449190,0.009291,3015.75
3.00E-06,17520,28,29,26,23,16,106449190,-106449190,0.009291,1613
2.00E-06,11680,29,30,27,24,16,106449190,-106449190,0.009291,1623
1.00E-06,5840,29,30,27,24,18,106449190,-106449190,0.009291,438.875
9.00E-07,5256,29,30,27,24,18,106449190,-106449190,0.009291,438.875
8.00E-07,4672,29,30,27,24,18,106449190,-106449190,0.009291,438.875
7.00E-07,4088,29,30,27,24,18,106449190,-106449190,0.009291,438.875
6.00E-07,3504,29,30,27,24,18,106449190,-106449190,0.009291,438.875
5.00E-07,2920,31,32,29,26,18,106449190,-106449190,0.009291,430.625
4.00E-07,2336,31,32,29,26,19,106449190,-106449190,0.009291,212
3.00E-07,1752,31,32,29,26,19,106449190,-106449190,0.009291,212
2.00E-07,1168,31,32,29,26,20,106449190,-106449190,0.009291,124
1.00E-07,584,31,32,29,26,21,106449190,-106449190,0.009291,74
9.00E-08,525.6,31,32,29,26,21,106449190,-106449190,0.009291,74
8.00E-08,467.2,31,32,29,26,21,106449190,-106449190,0.009291,74
7.00E-08,408.8,32,32,30,26,21,106449190,-106449190,0.009291,74
6.00E-08,350.4,32,32,30,26,22,106449190,-106449190,0.009291,56
5.00E-08,292,32,32,30,26,22,106449190,-106449190,0.009291,56
4.00E-08,233.6,32,32,30,26,22,106449190,-106449190,0.009291,56
3.00E-08,175.2,32,32,31,27,23,106449190,-106449190,0.009291,48
2.00E-08,116.8,32,32,31,27,23,106449190,-106449190,0.009291,48
1.00E-08,58.4,32,32,32,29,24,106449190,-106449190,0.009291,56
9.00E-09,52.56,32,32,32,29,24,106449190,-106449190,0.009291,56
8.00E-09,46.72,32,32,32,32,24,106449190,-106449190,0.009291,56
7.00E-09,40.88,32,32,32,32,25,106449190,-106449190,0.009291,56
6.00E-09,35.04,32,32,32,32,25,106449190,-106449190,0.009291,56
5.00E-09,29.2,32,32,32,32,25,106449190,-106449190,0.009291,56
4.00E-09,23.36,32,32,32,32,25,106449190,-106449190,0.009291,56
3.00E-09,17.52,32,32,32,32,26,106449190,-106449190,0.009291,56
2.00E-09,11.68,32,32,32,32,26,106449190,-106449190,0.009291,56
1.00E-09,5.84,32,32,32,32,29,106449190,-106449190,0.009291,56
0.9,5256000000,2,2,1,0,0,104349180,-104349180,0.000408,216423550
0.8,4672000000,4,4,1,0,0,104349180,-104349180,0.000408,184115090
0.7,4088000000,4,4,2,0,0,104349180,-104349180,0.000408,123094080
0.6,3504000000,4,4,3,0,0,104349180,-104349180,0.000408,95026610
0.5,2920000000,8,8,6,0,0,104349180,-104349180,0.000408,70005940
0.4,2336000000,8,8,6,1,0,104349180,-104349180,0.000408,190762300
0.3,1752000000,8,8,6,2,0,104349180,-104349180,0.000408,102265150
0.2,1168000000,8,8,6,3,0,104349180,-104349180,0.000408,51019770
0.1,584000000,8,8,6,4,2,104349180,-104349180,0.000408,31516052
0.09,525600000,8,8,6,4,2,104349180,-104349180,0.000408,31516052
0.08,467200000,8,8,6,4,2,104349180,-104349180,0.000408,31516052
0.07,408800000,9,9,7,4,2,104349180,-104349180,0.000408,30274132
0.06,350400000,9,9,7,5,2,104349180,-104349180,0.000408,26117642
0.05,292000000,11,11,9,5,2,104349180,-104349180,0.000408,25762892
0.04,233600000,12,11,9,7,2,104349180,-104349180,0.000408,25529428
0.03,175200000,12,11,9,7,3,104349180,-104349180,0.000408,12849452
0.02,116800000,16,15,13,7,3,104349180,-104349180,0.000408,12401984
0.01,58400000,16,15,13,8,5,104349180,-104349180,0.000408,3485172
0.009,52560000,16,15,13,8,5,104349180,-104349180,0.000408,3485172
0.008,46720000,16,15,13,8,5,104349180,-104349180,0.000408,3485172
0.007,40880000,16,15,13,8,5,104349180,-104349180,0.000408,3485172
0.006,35040000,18,17,15,8,5,104349180,-104349180,0.000408,3496936
0.005,29200000,18,17,15,9,5,104349180,-104349180,0.000408,3243769.5
0.004,23360000,21,21,18,16,5,104349180,-104349180,0.000408,3263777.5
0.003,17520000,21,21,18,16,6,104349180,-104349180,0.000408,1547286
0.002,11680000,24,23,21,16,6,104349180,-104349180,0.000408,1547570
0.001,5840000,24,23,21,16,8,104349180,-104349180,0.000408,396540
0.0009,5256000,24,23,21,16,8,104349180,-104349180,0.000408,396540
0.0008,4672000,24,23,21,16,8,104349180,-104349180,0.000408,396540
0.0007,4088000,24,23,21,16,8,104349180,-104349180,0.000408,396540
0.0006,3504000,24,23,21,16,8,104349180,-104349180,0.000408,396540
0.0005,2920000,24,24,21,19,8,104349180,-104349180,0.000408,393554
0.0004,2336000,24,24,21,19,9,104349180,-104349180,0.000408,191147.75
0.0003,1752000,24,24,21,19,9,104349180,-104349180,0.000408,191147.75
0.0002,1168000,24,24,21,19,10,104349180,-104349180,0.000408,98434.875
0.0001,584000,24,24,21,19,11,104349180,-104349180,0.000408,48267
9.00E-05,525600,24,24,21,19,11,104349180,-104349180,0.000408,48267
8.00E-05,467200,24,24,21,19,11,104349180,-104349180,0.000408,48267
7.00E-05,408800,24,24,21,19,11,104349180,-104349180,0.000408,48267
6.00E-05,350400,24,24,21,19,12,104349180,-104349180,0.000408,27225.5
5.00E-05,292000,24,24,21,19,12,104349180,-104349180,0.000408,27225.5
4.00E-05,233600,24,24,21,19,12,104349180,-104349180,0.000408,27225.5
3.00E-05,175200,24,24,21,19,13,104349180,-104349180,0.000408,12802
2.00E-05,116800,24,24,21,19,13,104349180,-104349180,0.000408,12802
1.00E-05,58400,24,24,21,19,14,104349180,-104349180,0.000408,6113.283
9.00E-06,52560,28,28,21,19,14,104349180,-104349180,0.000408,6108.006
8.00E-06,46720,28,28,24,22,14,104349180,-104349180,0.000408,6193.75
7.00E-06,40880,28,28,24,22,15,104349180,-104349180,0.000408,3092.4062
6.00E-06,35040,28,28,24,22,15,104349180,-104349180,0.000408,3092.4062
5.00E-06,29200,28,28,24,22,15,104349180,-104349180,0.000408,3092.4062
4.00E-06,23360,28,28,25,23,15,104349180,-104349180,0.000408,3083.0938
3.00E-06,17520,28,28,25,23,16,104349180,-104349180,0.000408,1493
2.00E-06,11680,29,29,26,24,16,104349180,-104349180,0.000408,1487
1.00E-06,5840,29,29,26,24,18,104349180,-104349180,0.000408,378
9.00E-07,5256,29,29,26,24,18,104349180,-104349180,0.000408,378
8.00E-07,4672,29,29,26,24,18,104349180,-104349180,0.000408,378
7.00E-07,4088,29,29,26,24,18,104349180,-104349180,0.000408,378
6.00E-07,3504,29,29,26,24,18,104349180,-104349180,0.000408,378
5.00E-07,2920,31,31,28,26,18,104349180,-104349180,0.000408,377.5
4.00E-07,2336,31,31,28,26,19,104349180,-104349180,0.000408,206.65625
3.00E-07,1752,31,31,28,26,19,104349180,-104349180,0.000408,206.65625
2.00E-07,1168,31,31,28,26,20,104349180,-104349180,0.000408,104
1.00E-07,584,31,31,28,26,21,104349180,-104349180,0.000408,68
9.00E-08,525.6,31,31,28,26,21,104349180,-104349180,0.000408,68
8.00E-08,467.2,31,31,28,26,21,104349180,-104349180,0.000408,68
7.00E-08,408.8,32,31,29,26,21,104349180,-104349180,0.000408,68
6.00E-08,350.4,32,32,29,26,22,104349180,-104349180,0.000408,56
5.00E-08,292,32,32,29,26,22,104349180,-104349180,0.000408,56
4.00E-08,233.6,32,32,29,26,22,104349180,-104349180,0.000408,56
3.00E-08,175.2,32,32,30,27,23,104349180,-104349180,0.000408,56
2.00E-08,116.8,32,32,30,27,23,104349180,-104349180,0.000408,56
1.00E-08,58.4,32,32,31,28,24,104349180,-104349180,0.000408,56
9.00E-09,52.56,32,32,31,29,24,104349180,-104349180,0.000408,56
8.00E-09,46.72,32,32,32,32,24,104349180,-104349180,0.000408,56
7.00E-09,40.88,32,32,32,32,25,104349180,-104349180,0.000408,56
6.00E-09,35.04,32,32,32,32,25,104349180,-104349180,0.000408,56
5.00E-09,29.2,32,32,32,32,25,104349180,-104349180,0.000408,56
4.00E-09,23.36,32,32,32,32,25,104349180,-104349180,0.000408,56
3.00E-09,17.52,32,32,32,32,26,104349180,-104349180,0.000408,56
2.00E-09,11.68,32,32,32,32,26,104349180,-104349180,0.000408,56
1.00E-09,5.84,32,32,32,32,28,104349180,-104349180,0.000408,56
0.9,5256000000,1,1,2,0,0,76789224,-76789224,-0.003495,178088160
0.8,4672000000,3,1,2,0,0,76789224,-76789224,-0.003495,181387330
0.7,4088000000,3,3,2,0,0,76789224,-76789224,-0.003495,180868670
0.6,3504000000,3,3,3,0,0,76789224,-76789224,-0.003495,101294030
0.5,2920000000,4,3,4,0,0,76789224,-76789224,-0.003495,81332680
0.4,2336000000,9,8,7,0,0,76789224,-76789224,-0.003495,56966084
0.3,1752000000,9,8,7,2,0,76789224,-76789224,-0.003495,82866270
0.2,1168000000,9,8,7,3,0,76789224,-76789224,-0.003495,49427550
0.1,584000000,11,10,10,7,0,76789224,-76789224,-0.003495,17370332
0.09,525600000,11,10,10,7,1,76789224,-76789224,-0.003495,45126504
0.08,467200000,11,10,10,7,1,76789224,-76789224,-0.003495,45126504
0.07,408800000,11,10,10,7,1,76789224,-76789224,-0.003495,45126504
0.06,350400000,11,10,10,7,2,76789224,-76789224,-0.003495,26317710
0.05,292000000,11,10,10,7,2,76789224,-76789224,-0.003495,26317710
0.04,233600000,11,10,10,7,2,76789224,-76789224,-0.003495,26317710
0.03,175200000,11,10,10,7,3,76789224,-76789224,-0.003495,12899594
0.02,116800000,16,14,14,7,3,76789224,-76789224,-0.003495,12707918
0.01,58400000,16,14,14,8,5,76789224,-76789224,-0.003495,3367036
0.009,52560000,16,14,14,8,5,76789224,-76789224,-0.003495,3367036
0.008,46720000,16,14,14,8,5,76789224,-76789224,-0.003495,3367036
0.007,40880000,16,14,14,8,5,76789224,-76789224,-0.003495,3367036
0.006,35040000,18,16,16,8,5,76789224,-76789224,-0.003495,3347849
0.005,29200000,18,16,16,9,5,76789224,-76789224,-0.003495,3358920
0.004,23360000,21,20,19,16,5,76789224,-76789224,-0.003495,3254540
0.003,17520000,21,20,19,16,6,76789224,-76789224,-0.003495,1548856
0.002,11680000,24,22,22,16,6,76789224,-76789224,-0.003495,1549079
0.001,5840000,24,22,22,16,8,76789224,-76789224,-0.003495,384802.25
0.0009,5256000,24,22,22,16,8,76789224,-76789224,-0.003495,384802.25
0.0008,4672000,24,22,22,16,8,76789224,-76789224,-0.003495,384802.25
0.0007,4088000,24,22,22,16,8,76789224,-76789224,-0.003495,384802.25
0.0006,3504000,24,22,22,16,8,76789224,-76789224,-0.003495,384802.25
0.0005,2920000,24,23,22,19,8,76789224,-76789224,-0.003495,385585.25
0.0004,2336000,24,23,22,19,9,76789224,-76789224,-0.003495,186651
0.0003,1752000,24,23,22,19,9,76789224,-76789224,-0.003495,186651
0.0002,1168000,24,23,22,19,10,76789224,-76789224,-0.003495,95766.25
0.0001,584000,24,23,22,19,11,76789224,-76789224,-0.003495,50422
9.00E-05,525600,24,23,22,19,11,76789224,-76789224,-0.003495,50422
8.00E-05,467200,24,23,22,19,11,76789224,-76789224,-0.003495,50422
7.00E-05,408800,24,23,22,19,11,76789224,-76789224,-0.003495,50422
6.00E-05,350400,24,23,22,19,12,76789224,-76789224,-0.003495,25658
5.00E-05,292000,24,23,22,19,12,76789224,-76789224,-0.003495,25658
4.00E-05,233600,24,23,22,19,12,76789224,-76789224,-0.003495,25658
3.00E-05,175200,24,23,22,19,13,76789224,-76789224,-0.003495,13794.6875
2.00E-05,116800,24,23,22,19,13,76789224,-76789224,-0.003495,13794.6875
1.00E-05,58400,24,23,22,19,14,76789224,-76789224,-0.003495,6685.75
9.00E-06,52560,28,27,22,19,14,76789224,-76789224,-0.003495,6684.5
8.00E-06,46720,28,27,25,22,14,76789224,-76789224,-0.003495,6231.25
7.00E-06,40880,28,27,25,22,15,76789224,-76789224,-0.003495,3078
6.00E-06,35040,28,27,25,22,15,76789224,-76789224,-0.003495,3078
5.00E-06,29200,28,27,25,22,15,76789224,-76789224,-0.003495,3078
4.00E-06,23360,28,27,26,23,15,76789224,-76789224,-0.003495,3104.5
3.00E-06,17520,28,27,26,23,16,76789224,-76789224,-0.003495,1544.5
2.00E-06,11680,29,28,27,24,16,76789224,-76789224,-0.003495,1552.5
1.00E-06,5840,29,28,27,24,18,76789224,-76789224,-0.003495,384.375
9.00E-07,5256,29,28,27,24,18,76789224,-76789224,-0.003495,384.375
8.00E-07,4672,29,28,27,24,18,76789224,-76789224,-0.003495,384.375
7.00E-07,4088,29,28,27,24,18,76789224,-76789224,-0.003495,384.375
6.00E-07,3504,29,28,27,24,18,76789224,-76789224,-0.003495,384.375
5.00E-07,2920,31,30,29,26,18,76789224,-76789224,-0.003495,390.5
4.00E-07,2336,31,30,29,26,19,76789224,-76789224,-0.003495,195.875
3.00E-07,1752,31,30,29,26,19,76789224,-76789224,-0.003495,195.875
2.00E-07,1168,31,30,29,26,20,76789224,-76789224,-0.003495,97.29004
1.00E-07,584,31,30,29,26,21,76789224,-76789224,-0.003495,64
9.00E-08,525.6,31,30,29,26,21,76789224,-76789224,-0.003495,64
8.00E-08,467.2,31,30,29,26,21,76789224,-76789224,-0.003495,64
7.00E-08,408.8,32,30,30,26,21,76789224,-76789224,-0.003495,64
6.00E-08,350.4,32,31,30,26,22,76789224,-76789224,-0.003495,48
5.00E-08,292,32,31,30,26,22,76789224,-76789224,-0.003495,48
4.00E-08,233.6,32,31,30,26,22,76789224,-76789224,-0.003495,48
3.00E-08,175.2,32,32,31,27,23,76789224,-76789224,-0.003495,48
2.00E-08,116.8,32,32,31,27,23,76789224,-76789224,-0.003495,48
1.00E-08,58.4,32,32,32,28,24,76789224,-76789224,-0.003495,56
9.00E-09,52.56,32,32,32,29,24,76789224,-76789224,-0.003495,56
8.00E-09,46.72,32,32,32,32,24,76789224,-76789224,-0.003495,56
7.00E-09,40.88,32,32,32,32,25,76789224,-76789224,-0.003495,56
6.00E-09,35.04,32,32,32,32,25,76789224,-76789224,-0.003495,56
5.00E-09,29.2,32,32,32,32,25,76789224,-76789224,-0.003495,56
4.00E-09,23.36,32,32,32,32,25,76789224,-76789224,-0.003495,56
3.00E-09,17.52,32,32,32,32,26,76789224,-76789224,-0.003495,56
2.00E-09,11.68,32,32,32,32,26,76789224,-76789224,-0.003495,56
1.00E-09,5.84,32,32,32,32,28,76789224,-76789224,-0.003495,56
0.9,5256000000,1,0,0,0,0,58141612,-58141612,-0.004209,58141612
0.8,4672000000,1,0,0,0,0,58141612,-58141612,-0.004209,58141612
0.7,4088000000,3,0,0,0,0,58141612,-58141612,-0.004209,58469100
0.6,3504000000,3,4,0,0,0,58141612,-58141612,-0.004209,53516276
0.5,2920000000,3,4,1,0,0,58141612,-58141612,-0.004209,176791220
0.4,2336000000,3,4,2,0,0,58141612,-58141612,-0.004209,99591050
0.3,1752000000,8,8,2,0,0,58141612,-58141612,-0.004209,98441816
0.2,1168000000,8,8,5,0,0,58141612,-58141612,-0.004209,27995824
0.1,584000000,8,8,6,3,0,58141612,-58141612,-0.004209,22538304
0.09,525600000,10,10,9,3,0,58141612,-58141612,-0.004209,21813416
0.08,467200000,10,10,9,5,0,58141612,-58141612,-0.004209,15069380
0.07,408800000,10,10,9,5,1,58141612,-58141612,-0.004209,15069380
0.06,350400000,10,10,9,5,2,58141612,-58141612,-0.004209,24238190
0.05,292000000,10,10,9,5,2,58141612,-58141612,-0.004209,24238190
0.04,233600000,10,10,9,5,2,58141612,-58141612,-0.004209,24238190
0.03,175200000,10,10,9,5,3,58141612,-58141612,-0.004209,12090376
0.02,116800000,15,14,13,5,3,58141612,-58141612,-0.004209,12168200
0.01,58400000,15,14,13,6,5,58141612,-58141612,-0.004209,3492496
0.009,52560000,15,14,13,6,5,58141612,-58141612,-0.004209,3492496
0.008,46720000,15,14,13,6,5,58141612,-58141612,-0.004209,3492496
0.007,40880000,15,14,13,6,5,58141612,-58141612,-0.004209,3492496
0.006,35040000,17,16,15,6,5,58141612,-58141612,-0.004209,3512580
0.005,29200000,17,16,15,7,5,58141612,-58141612,-0.004209,3129257.5
0.004,23360000,20,20,18,14,5,58141612,-58141612,-0.004209,3163635.5
0.003,17520000,20,20,18,14,6,58141612,-58141612,-0.004209,1533404
0.002,11680000,23,22,21,14,6,58141612,-58141612,-0.004209,1533812
0.001,5840000,23,22,21,14,8,58141612,-58141612,-0.004209,382692
0.0009,5256000,23,22,21,14,8,58141612,-58141612,-0.004209,382692
0.0008,4672000,23,22,21,14,8,58141612,-58141612,-0.004209,382692
0.0007,4088000,23,22,21,14,8,58141612,-58141612,-0.004209,382692
0.0006,3504000,23,22,21,14,8,58141612,-58141612,-0.004209,382692
0.0005,2920000,23,23,21,17,8,58141612,-58141612,-0.004209,383289.75
0.0004,2336000,23,23,21,17,9,58141612,-58141612,-0.004209,200296.75
0.0003,1752000,23,23,21,17,9,58141612,-58141612,-0.004209,200296.75
0.0002,1168000,23,23,21,17,10,58141612,-58141612,-0.004209,103043
0.0001,584000,23,23,21,17,11,58141612,-58141612,-0.004209,48770.5
9.00E-05,525600,23,23,21,17,11,58141612,-58141612,-0.004209,48770.5
8.00E-05,467200,23,23,21,17,11,58141612,-58141612,-0.004209,48770.5
7.00E-05,408800,23,23,21,17,11,58141612,-58141612,-0.004209,48770.5
6.00E-05,350400,23,23,21,17,12,58141612,-58141612,-0.004209,24161
5.00E-05,292000,23,23,21,17,12,58141612,-58141612,-0.004209,24161
4.00E-05,233600,23,23,21,17,12,58141612,-58141612,-0.004209,24161
3.00E-05,175200,23,23,21,17,13,58141612,-58141612,-0.004209,12107.25
2.00E-05,116800,23,23,21,17,13,58141612,-58141612,-0.004209,12107.25
1.00E-05,58400,23,23,21,17,14,58141612,-58141612,-0.004209,6200
9.00E-06,52560,27,27,21,17,14,58141612,-58141612,-0.004209,6200
8.00E-06,46720,27,27,24,20,14,58141612,-58141612,-0.004209,6011
7.00E-06,40880,27,27,24,20,15,58141612,-58141612,-0.004209,3026
6.00E-06,35040,27,27,24,20,15,58141612,-58141612,-0.004209,3026
5.00E-06,29200,27,27,24,20,15,58141612,-58141612,-0.004209,3026
4.00E-06,23360,27,27,25,21,15,58141612,-58141612,-0.004209,2996.375
3.00E-06,17520,27,27,25,21,16,58141612,-58141612,-0.004209,1625
2.00E-06,11680,28,28,26,22,16,58141612,-58141612,-0.004209,1620.75
1.00E-06,5840,28,28,26,22,18,58141612,-58141612,-0.004209,371.25
9.00E-07,5256,28,28,26,22,18,58141612,-58141612,-0.004209,371.25
8.00E-07,4672,28,28,26,22,18,58141612,-58141612,-0.004209,371.25
7.00E-07,4088,28,28,26,22,18,58141612,-58141612,-0.004209,371.25
6.00E-07,3504,28,28,26,22,18,58141612,-58141612,-0.004209,371.25
5.00E-07,2920,30,30,28,24,18,58141612,-58141612,-0.004209,377.5
4.00E-07,2336,30,30,28,24,19,58141612,-58141612,-0.004209,206.52734
3.00E-07,1752,30,30,28,24,19,58141612,-58141612,-0.004209,206.52734
2.00E-07,1168,30,30,28,24,20,58141612,-58141612,-0.004209,126
1.00E-07,584,30,30,28,24,21,58141612,-58141612,-0.004209,60
9.00E-08,525.6,30,30,28,24,21,58141612,-58141612,-0.004209,60
8.00E-08,467.2,30,30,28,24,21,58141612,-58141612,-0.004209,60
7.00E-08,408.8,31,30,29,24,21,58141612,-58141612,-0.004209,60
6.00E-08,350.4,31,31,29,24,22,58141612,-58141612,-0.004209,44
5.00E-08,292,31,31,29,24,22,58141612,-58141612,-0.004209,44
4.00E-08,233.6,31,31,29,24,22,58141612,-58141612,-0.004209,44
3.00E-08,175.2,32,32,30,25,23,58141612,-58141612,-0.004209,40
2.00E-08,116.8,32,32,30,25,23,58141612,-58141612,-0.004209,40
1.00E-08,58.4,32,32,31,26,24,58141612,-58141612,-0.004209,36
9.00E-09,52.56,32,32,31,27,24,58141612,-58141612,-0.004209,36
8.00E-09,46.72,32,32,32,30,24,58141612,-58141612,-0.004209,36
7.00E-09,40.88,32,32,32,30,25,58141612,-58141612,-0.004209,36
6.00E-09,35.04,32,32,32,30,25,58141612,-58141612,-0.004209,36
5.00E-09,29.2,32,32,32,30,25,58141612,-58141612,-0.004209,36
4.00E-09,23.36,32,32,32,30,25,58141612,-58141612,-0.004209,36
3.00E-09,17.52,32,32,32,30,26,58141612,-58141612,-0.004209,36
2.00E-09,11.68,32,32,32,32,26,58141612,-58141612,-0.004209,36
1.00E-09,5.84,32,32,32,32,28,58141612,-58141612,-0.004209,36
0.9,5256000000,1,0,0,0,0,46838396,-46838396,0.001209,46838396
0.8,4672000000,1,0,0,0,0,46838396,-46838396,0.001209,46838396
0.7,4088000000,1,0,0,0,0,46838396,-46838396,0.001209,46838396
0.6,3504000000,1,2,0,0,0,46838396,-46838396,0.001209,48208060
0.5,2920000000,1,2,2,0,0,46838396,-46838396,0.001209,105785140
0.4,2336000000,1,2,2,0,0,46838396,-46838396,0.001209,105785140
0.3,1752000000,2,2,3,0,0,46838396,-46838396,0.001209,52202944
0.2,1168000000,7,5,6,0,0,46838396,-46838396,0.001209,31350758
0.1,584000000,7,5,6,3,0,46838396,-46838396,0.001209,23370000
0.09,525600000,7,5,6,3,0,46838396,-46838396,0.001209,23370000
0.08,467200000,9,8,7,3,0,46838396,-46838396,0.001209,23566964
0.07,408800000,9,8,7,4,0,46838396,-46838396,0.001209,16717950
0.06,350400000,12,11,10,4,0,46838396,-46838396,0.001209,15150446
0.05,292000000,12,11,10,6,0,46838396,-46838396,0.001209,9086558
0.04,233600000,12,11,10,6,1,46838396,-46838396,0.001209,24952454
0.03,175200000,12,11,10,6,2,46838396,-46838396,0.001209,12746574
0.02,116800000,14,13,13,6,2,46838396,-46838396,0.001209,12759574
0.01,58400000,14,13,13,6,4,46838396,-46838396,0.001209,4242972
0.009,52560000,14,13,13,6,4,46838396,-46838396,0.001209,4242972
0.008,46720000,17,15,15,6,4,46838396,-46838396,0.001209,4236804
0.007,40880000,17,15,15,7,4,46838396,-46838396,0.001209,3603416
0.006,35040000,17,15,15,7,4,46838396,-46838396,0.001209,3603416
0.005,29200000,17,15,15,8,4,46838396,-46838396,0.001209,3183383
0.004,23360000,20,19,18,15,4,46838396,-46838396,0.001209,3027331
0.003,17520000,20,19,18,15,5,46838396,-46838396,0.001209,1540566
0.002,11680000,23,21,21,15,5,46838396,-46838396,0.001209,1540213
